Sample,Spot name,Collated,CoreRim,Sample protolith type,Country,Region,Region2,Domain,Lithology,Reference,Ref2,long,lat,age76,age76_2s,age638,age638_2s,age735,age735_2s,,
I16-33,I1633 - 39,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2563,38,2648,39,2610,20,,
I16-33,I1633 - 22,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2565,57,2446,78,2517,38,,
I16-33,I1633 - 50,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2579,33,2662,36,2624,18,,
I16-33,I1633 - 09,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2583,40,2532,41,2586,25,,
I16-33,I1633 - 17,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2587,69,2609,83,2583,32,,
I16-33,I1633 - 48,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2589,46,2454,38,2549,26,,
I16-33,I1633 - 38,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2599,33,2650,37,2635,22,,
I16-33,I1633 - 03,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2624,64,2691,82,2647,37,,
I16-33,I1633 - 10,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2636,39,2516,36,2604,24,,
I16-33,I1633 - 15,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2637,68,2753,72,2678,39,,
I16-33,I1633 - 14,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2640,57,2716,58,2690,35,,
I16-33,I1633 - 44,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2649,29,2099,35,2414,21,,
I16-33,I1633 - 43,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2651,36,1995,87,2322,49,,
I16-33,I1633 - 45,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2668,41,2889,48,2775,28,,
I16-33,I1633 - 23,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2696,56,2714,65,2686,31,,
I16-33,I1633 - 26,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2731,48,2633,64,2706,36,,
I16-33,I1633 - 06,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2822,43,2911,51,2871,23,,
I16-33,I1633 - 42,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,2890,130,1880,140,2390,140,,
I16-33,I1633 - 41,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,3001,34,3069,53,3041,23,,
I16-33,I1633 - 49,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,3004,38,2931,57,2976,24,,
I16-33,I1633 - 04,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,3048,59,1553,56,2279,52,,
I16-33,I1633 - 19,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,3343,87,1123,39,2140,68,,
I16-33,I1633 - 07,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,3401,70,2430,240,2940,120,,
I16-33,I1633 - 33,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,3555,41,3600,61,3597,25,,
I16-33,I1633 - 36,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,3800,100,1039,84,2300,130,,
I16-33,I1633 - 27,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,3963,70,1733,67,2943,51,,
I16-33,I1633 - 34,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,4240,200,10900,1400,5370,440,,
I16-33,I1633 - 35,1,,Detrital,India,India - Dharwar Craton,India - Dharwar Craton,Dharwar Craton,"Meta-greywacke, Chlorite schist",Armistead et al. 2017,0,74.74486,14.5555,4506,30,1346,60,3046,57,,
IF98/69,9869.1,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1773,26,1629,52,,,,
IF98/69,9869.1,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2446,30,2020,100,,,,
IF98/69,9869.11,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1991,28,1803,90,,,,
IF98/69,9869.12,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1829,98,1868,120,,,,
IF98/69,9869.13,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1840,82,1660,84,,,,
IF98/69,9869.14,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2201,30,2199,108,,,,
IF98/69,9869.15,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1943,30,1824,98,,,,
IF98/69,9869.16,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,3263,120,3409,240,,,,
IF98/69,9869.17,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2382,80,1995,100,,,,
IF98/69,9869.18,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1838,38,1767,94,,,,
IF98/69,9869.19,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1822,26,1269,68,,,,
IF98/69,9869.2,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1835,44,1840,60,,,,
IF98/69,9869.2,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2807,122,2448,128,,,,
IF98/69,9869.21,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1780,134,1377,76,,,,
IF98/69,9869.22,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2050,200,1555,220,,,,
IF98/69,9869.23,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2568,30,2418,116,,,,
IF98/69,9869.24,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1550,46,1045,56,,,,
IF98/69,9869.25,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1983,110,1690,84,,,,
IF98/69,9869.26,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2343,22,2110,108,,,,
IF98/69,9869.27,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2466,19,2351,112,,,,
IF98/69,9869.28,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2372,34,2212,120,,,,
IF98/69,9869.29,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2104,68,1974,112,,,,
IF98/69,9869.3,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1739,58,1304,38,,,,
IF98/69,9869.3,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1923,64,1597,80,,,,
IF98/69,9869.31,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2968,58,2933,138,,,,
IF98/69,9869.32,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2714,46,2030,108,,,,
IF98/69,9869.33,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2650,38,2326,116,,,,
IF98/69,9869.34,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1757,34,1666,84,,,,
IF98/69,9869.35,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1876,58,1844,96,,,,
IF98/69,9869.36,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2160,90,2145,118,,,,
IF98/69,9869.37,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1785,158,1877,96,,,,
IF98/69,9869.38,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1574,76,1154,60,,,,
IF98/69,9869.39,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1789,160,1582,86,,,,
IF98/69,9869.4,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1748,64,1574,80,,,,
IF98/69,9869.4,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2105,22,2054,74,,,,
IF98/69,9869.41,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2070,46,2054,106,,,,
IF98/69,9869.5,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2477,146,2275,72,,,,
IF98/69,9869.6,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1806,48,1865,66,,,,
IF98/69,9869.7,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,2174,220,1651,150,,,,
IF98/69,9869.8,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1873,38,1696,76,,,,
IF98/69,9869.9,1,,Detrital,Madagascar,Madagascar - Itremo,Madagascar - greater Itremo,Itremo Group,granulite facies sillimanite–K-feldspar quartzite,Fitzimons and Hulscher 2005,0,46.2727,-20.14996,1860,22,1855,52,,,,
IL14,IL14.6,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,1860,66,,,,,,89
IL14,IL14.4,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,1878,22,,,,,,89.1
IL14,IL14.43,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,1882,59,,,,,,102.3
IL14,IL14.5,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,1889,33,,,,,,88.6
IL14,IL14.31,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,1918,38,,,,,,103.2
IL14,IL14.16,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,1990,27,,,,,,100.8
IL14,IL14.25,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2003,48,,,,,,99.7
IL14,IL14.20,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2008,62,,,,,,101.5
IL14,IL14.44,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2009,25,,,,,,101.1
IL14,IL14.21,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2017,28,,,,,,92.6
IL14,IL14.28,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2019,25,,,,,,89.8
IL14,IL14.23,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2019,28,,,,,,101.5
IL14,IL14.18,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2021,41,,,,,,101.8
IL14,IL14.46,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2021,23,,,,,,94.3
IL14,IL14.33,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2022,56,,,,,,103.2
IL14,IL14.40,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2026,27,,,,,,103.2
IL14,IL14.12,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2027,29,,,,,,97.7
IL14,IL14.19,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2028,22,,,,,,99.7
IL14,IL14.27,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2029,32,,,,,,101.5
IL14,IL14.29,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2031,28,,,,,,103
IL14,IL14.47,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2033,34,,,,,,102.2
IL14,IL14.15,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2035,45,,,,,,99.9
IL14,IL14.39,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2036,25,,,,,,103.5
IL14,IL14.24,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2038,25,,,,,,103
IL14,IL14.9,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2039,24,,,,,,90.4
IL14,IL14.8,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2040,19,,,,,,90.8
IL14,IL14.30,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2042,32,,,,,,102.2
IL14,IL14.3,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2045,47,,,,,,89.8
IL14,IL14.35,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2046,24,,,,,,101.4
IL14,IL14.36,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2049,25,,,,,,100
IL14,IL14.34,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2051,23,,,,,,101.7
IL14,IL14.22,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2055,26,,,,,,98.8
IL14,IL14.2,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2056,30,,,,,,90.2
IL14,IL14.42,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Bangweulu Block ,quartzite,De Waele and Fitzimons 2007,0,32,-11.5,2056,23,,,,,,100.4
